P,K,temperature,humidity,ph,rainfall,temperature_min,phenological_stage,leaf_area_index,spad_value,GDD,Cumulative_GDD,Phenological_Stage_Num,Normalized_SPAD,Growth_Stage,Leaf_Age,Fertilizer_Type,Irrigation_mm,Crop_Yield_g_per_plant,Plant_Variety,Epigenetic_Markers,Soil_Nitrogen
63,50,31.88342554,91.3256535,6.524459342,79.27201575,27.19171616,Tillering,3.169381562,44.41987875,19.53757085,24598.18994,1,0.987471511,26360.35932,2,Urea,30,89,Variety_A,96.43087257,76.84639024
49,47,42.93368602,91.1756748,6.501521192,246.3613268,39.34501671,Panicle Initiation,3.282384709,46.38903575,31.13935137,24629.32929,2,1.341282863,26393.61168,3,Urea,20,68,Variety_A,94.56222452,80.25303185
53,48,23.11407669,94.31994776,6.758479569,231.5153161,19.46578816,Tillering,2.545745827,46.28402294,11.28993242,24640.61923,1,1.191776286,26404.16497,2,Urea,20,71.5,Variety_A,89.6606923,80.07135969
55,51,24.87212063,93.90560147,6.676578778,135.1694525,22.75890536,Maturity,4.972335045,33.09442741,13.81551299,24654.43474,4,-0.237426131,26424.40707,5,Urea,20,77.5,Variety_A,92.10759625,57.25335942
62,49,43.36051537,93.35191636,6.941496806,114.778071,42.00716605,Germination,2.759990687,26.78097931,32.68384071,24687.11858,0,-0.906267259,26451.87857,1,Urea,30,85,Variety_A,101.1850624,46.33109421
58,47,26.83054058,90.75379971,6.864143752,144.6656444,23.51818252,Flowering,2.865764831,29.66651896,15.17436155,24702.29294,3,-0.638432608,26471.15871,4,Urea,30,84,Variety_A,92.22760234,51.3230778
65,52,30.42012134,93.12659793,6.583528529,75.95295,28.71704298,Maturity,3.855914122,47.12917523,19.56858216,24721.86152,4,1.435216305,26493.71744,5,Urea,30,93.5,Variety_A,98.28146462,81.53347315
50,52,28.64555584,93.22642604,6.751747609,115.8163936,27.15315438,Flowering,2.754720772,38.10189653,17.89935511,24739.76088,3,0.343289317,26510.5156,4,Urea,30,82.5,Variety_A,94.02248392,65.916281
64,47,32.50037548,93.47888842,6.893509446,71.73759526,28.24192708,Panicle Initiation,3.623281627,28.50686019,20.37115128,24760.13203,2,-0.788209637,26531.75531,3,Urea,30,75.5,Variety_A,94.77570007,49.31686813
58,50,43.03714283,94.6428898,6.720744449,41.5856585,41.85319617,Tillering,1.765000072,24.98999104,32.4451695,24792.5772,1,-1.141987607,26562.3422,2,Urea,30,85.5,Variety_A,101.4687487,43.2326845
58,49,30.10773379,90.34546355,6.827812549,75.24521981,28.99705417,Flowering,3.133799613,27.94042049,19.55239398,24812.12959,3,-0.839318543,26586.26339,4,Urea,30,76,Variety_A,92.11251282,48.33692745
69,47,23.69212243,93.61055571,6.912299695,87.53393983,19.74981994,Panicle Initiation,1.575327867,45.26119759,11.72097118,24823.85056,2,1.206974659,26596.42589,3,Urea,20,91,Variety_A,94.92950664,78.30187183
67,52,35.67667332,93.30641944,6.586107335,141.3381168,32.48102972,Maturity,4.747646444,36.76162905,24.07885152,24847.92942,4,0.199626046,26626.67706,5,Urea,30,86.5,Variety_A,99.27554345,63.59761826
67,52,27.71948962,94.43877142,6.827305908,82.83061083,26.5623879,Germination,4.539310534,32.36420988,17.14093876,24865.07035,0,-0.243268392,26640.60966,1,Urea,30,94,Variety_A,98.3035651,55.99008309
68,49,35.26824831,92.38282957,6.821774589,149.8488208,32.19030986,Tillering,4.469828817,39.58825978,23.72927908,24888.79963,1,0.457940141,26666.26946,2,Urea,30,92,Variety_A,99.39177886,68.48768942
57,47,23.16855863,90.78821158,6.656458831,161.6892093,18.89415855,Germination,1.720803629,28.36983313,11.03135859,24899.83099,0,-0.717593646,26674.5518,1,Urea,20,74.5,Variety_A,88.65540454,49.07981131
50,52,33.08706051,92.25197542,6.770384816,88.1300769,29.92147731,Germination,2.791495655,48.45528373,21.50426891,24921.33526,0,1.667518493,26698.12676,1,Urea,30,79,Variety_A,94.6230428,83.82764085
50,53,37.4620912,90.44967809,6.933809743,172.3458448,34.06367874,Germination,4.293122551,33.04644942,25.76288497,24947.09815,0,-0.162253638,26726.39127,1,Urea,30,86.5,Variety_A,97.26996137,57.1703575
47,45,38.73218907,94.73613484,6.579441304,218.142147,37.10917839,Tillering,1.167876159,37.44428749,27.92068373,24975.01883,1,0.22296702,26753.18671,2,Urea,20,68,Variety_A,94.10860783,64.77861736
60,47,32.57720726,92.74889453,6.92791761,93.7942847,31.23759057,Maturity,3.756834264,41.45094586,21.90739891,24996.92623,4,0.758492539,26781.68306,5,Urea,30,78.5,Variety_A,94.66208074,71.71013634
51,53,38.38231475,93.10378595,6.985804083,210.2735346,35.63818782,Panicle Initiation,3.988443779,31.68664755,27.01025128,25023.93648,2,-0.409545793,26807.92492,3,Urea,20,78,Variety_A,97.39630132,54.81790026
68,45,42.93605359,90.09448142,6.612429546,234.8466111,40.75529722,Maturity,2.699537519,21.12963977,31.84567541,25055.78216,4,-1.663373486,26841.48169,5,Urea,20,74,Variety_A,96.78911987,36.5542768
69,52,25.65492304,92.74501561,6.813383387,52.95477913,21.88558725,Tillering,1.657016847,48.77337171,13.77025514,25069.55241,1,1.464601663,26852.20943,2,Urea,30,94.5,Variety_A,96.92250705,84.37793306
55,52,37.58899717,91.99740365,6.9677596,159.6577388,33.82399949,Tillering,3.712936369,21.06176153,25.70649833,25095.25891,1,-1.572510124,26880.97184,2,Urea,30,69.5,Variety_A,95.01495645,36.43684745
55,51,29.60718808,93.15642801,6.57398033,62.68710535,28.38996492,Tillering,3.213766912,30.97807452,18.9985765,25114.25749,1,-0.485711094,26900.47125,2,Urea,30,69,Variety_A,91.86547743,53.59206892
62,47,25.34756111,93.02871078,6.803094965,174.4012337,21.87983545,Tillering,3.836355657,39.47474225,13.61369828,25127.87118,1,0.44549895,26915.70754,2,Urea,30,78.5,Variety_A,92.03523681,68.29130409
69,53,25.9300384,93.02357765,6.964955435,241.8202079,22.01025796,Germination,3.313596671,33.96368539,13.97014818,25141.84133,0,-0.053333471,26929.15493,1,Urea,20,80.5,Variety_A,94.66277745,58.75717572
61,45,32.76795887,94.57377401,6.764213299,240.4795923,31.49046165,Panicle Initiation,3.279967825,30.6532851,22.12921026,25163.97054,2,-0.532603392,26954.25051,3,Urea,20,77.5,Variety_A,95.05259853,53.03018322
57,54,29.02328049,90.20396783,6.617703178,126.8069869,25.13877204,Germination,3.859951401,25.22423556,17.08102627,25181.05157,0,-1.091127857,26970.91152,1,Urea,30,79.5,Variety_A,93.08191802,43.63792752
66,49,40.00439101,90.17015833,6.52711001,92.11877372,35.36721627,Flowering,2.329693615,41.83398159,27.68580364,25208.73737,3,0.777634988,27001.06707,4,Urea,30,92,Variety_A,99.80310158,72.37278815
55,55,33.32315744,91.25271223,6.709668804,234.496633,32.18713661,Maturity,1.301946952,45.86825689,22.75514703,25231.49252,4,1.284941748,27024.79447,5,Urea,20,81.5,Variety_A,95.78142037,79.35208442
61,52,31.22790131,94.94021378,6.620729882,46.44279118,26.69271894,Maturity,4.855899711,40.85356111,18.96031013,25250.45283,4,0.687297025,27048.30873,5,Urea,30,75.5,Variety_A,95.53370534,70.67666072
64,55,26.68386496,92.9585411,6.583760499,62.50689682,23.96263151,Maturity,1.535200605,34.35577823,15.32324824,25265.77608,4,-0.08710003,27061.31128,5,Urea,30,88,Variety_A,96.10307283,59.43549634
57,55,24.70528368,90.14732171,6.676407337,108.4103158,21.03713178,Germination,4.804567974,49.43606284,12.87120773,25278.64728,0,1.783984299,27074.45185,1,Urea,20,81.5,Variety_A,91.96161873,85.52438871
65,45,38.2016825,93.97379963,6.751298936,218.0908814,36.2998709,Maturity,2.158294897,22.30274004,27.2507767,25305.89806,4,-1.523564968,27104.05636,5,Urea,20,83,Variety_A,98.41835218,38.58374027
66,52,36.56769731,93.79503425,6.867554147,104.4218596,34.87716597,Flowering,2.907206053,46.90730153,25.72243164,25331.62049,3,1.36807559,27130.5277,4,Urea,30,86,Variety_A,99.84512854,81.14963165
55,47,26.05375792,93.69111672,6.742490027,240.6863901,22.44793568,Tillering,3.223814248,47.41259756,14.2508468,25345.87134,1,1.315464779,27144.09515,2,Urea,20,80,Variety_A,92.21255554,82.02379378
70,54,31.29986342,92.76039164,6.986228647,54.77830202,27.86415762,Germination,4.374006949,33.15444324,19.58201052,25365.45335,0,-0.149429561,27164.82736,1,Urea,30,96,Variety_A,100.0918784,57.35718681
59,55,40.10207731,94.35110201,6.979102243,149.1199989,38.88105223,Germination,3.996665261,20.22754796,29.49156477,25394.94492,0,-1.684475774,27194.94158,1,Urea,30,78,Variety_A,99.90384327,34.99365797
64,47,38.58954491,91.58076549,6.825664782,102.2708231,35.16157172,Panicle Initiation,4.114280693,25.76042668,26.87555832,25421.82047,2,-1.115267693,27224.93475,3,Urea,30,77,Variety_A,96.52159958,44.56553816
67,49,41.31330062,91.1508798,6.617066674,239.7427554,39.36596749,Panicle Initiation,2.806115475,37.32314911,30.33963405,25452.16011,2,0.261674985,27254.96622,3,Urea,20,75.5,Variety_A,97.67100015,64.56904796
59,55,37.03551903,91.79430166,6.551892638,188.5181422,34.93975668,Tillering,3.243627869,46.12790664,25.98763785,25478.14775,1,1.174666395,27281.39137,2,Urea,30,85,Variety_A,98.54249402,79.80127849
64,53,23.0124018,91.07355541,6.598860305,208.3357976,21.27321278,Panicle Initiation,1.498628706,22.53901085,12.14280729,25490.29055,2,-1.498888848,27293.78918,3,Urea,20,78,Variety_A,91.30105461,38.99248877
30,29,26.7627493,92.86056895,6.420018717,224.5903664,24.53889254,Tillering,4.81010133,44.99694702,15.65082092,25505.94137,1,1.050716514,27312.75147,2,Urea,20,38.5,Variety_A,77.48739543,77.84471834
23,28,25.61294367,94.3138837,5.740054567,224.3206759,24.00655174,Germination,3.531556291,34.4415425,14.80974771,25520.75112,0,0.003411226,27326.28268,1,NPK,20,44,Variety_A,77.54615206,59.58386853
28,33,28.130115,95.64807631,5.686972967,151.0761899,24.83111808,Maturity,1.04839213,21.76583498,16.48061654,25537.23174,4,-1.587552593,27345.28013,5,NPK,30,37,Variety_A,79.28826794,37.65489452
21,35,25.02887163,91.53720922,6.293662363,179.8248944,23.67246149,Flowering,3.745975004,44.30047699,14.35066656,25551.5824,3,1.06468943,27362.32838,4,Urea,30,29,Variety_A,74.45635068,76.63982519
18,35,27.79797651,99.64573002,6.381975465,181.6942283,23.23494614,Panicle Initiation,2.612741699,23.70910945,15.51646132,25567.09887,2,-1.359548073,27376.71161,3,Urea,30,31.5,Variety_A,79.87124089,41.01675935
11,32,29.25902906,95.11294697,5.542169139,184.7624496,25.43570709,Maturity,1.71876576,35.60670267,17.34736808,25584.44623,4,0.061983468,27396.165,5,NPK,30,25,Variety_A,75.08538659,61.59959562
5,31,27.10134661,93.69979946,5.551963184,150.9502632,24.19216933,Maturity,1.241281964,30.29539253,15.64675797,25600.09299,4,-0.571011357,27412.33427,5,NPK,30,37.5,Variety_A,75.22161628,52.41102908
6,27,25.84726298,90.92669463,5.860740481,147.8888994,22.58117926,Panicle Initiation,1.285839301,32.15951446,14.21422112,25614.30721,2,-0.353234606,27425.59305,3,NPK,30,33.5,Variety_A,72.0186968,55.63596002
30,29,26.58580443,90.98617591,5.558807063,178.8116076,23.21979122,Germination,4.785905157,22.153452,14.90279783,25629.21001,0,-1.455778036,27442.99592,1,NPK,30,45,Variety_A,77.26269396,38.32547196
7,35,28.38503882,99.18843684,5.55771171,189.6711349,25.57611923,Tillering,3.042187765,30.24354335,16.98057903,25646.19059,1,-0.566213571,27460.23278,2,NPK,30,33.5,Variety_A,78.68286097,52.32133
18,26,28.43647052,91.81320717,5.568365926,145.5414413,25.72052211,Maturity,1.600741981,31.38635238,17.07849631,25663.26909,4,-0.440992223,27479.86983,5,NPK,30,30,Variety_A,73.62221135,54.29838962
10,33,28.27298134,96.93649473,6.07071786,198.8234862,25.80479845,Panicle Initiation,1.088392491,41.72132868,17.0388899,25680.30798,2,0.785430631,27495.39637,3,Urea,30,34.5,Variety_A,77.91987062,72.17789862
8,32,27.00648436,96.46168931,5.627860549,144.3331315,24.78420543,Germination,1.715041491,38.50618085,15.89534489,25696.20332,0,0.486079922,27510.91836,1,NPK,30,33.5,Variety_A,76.31015473,66.61569287
18,30,27.63551259,99.34854917,6.38488418,157.9171537,25.07311377,Flowering,1.164141086,32.63990667,16.35431318,25712.55763,3,-0.292385275,27530.72178,4,Urea,30,42.5,Variety_A,80.85941013,56.46703854
15,34,26.29644905,99.65809151,5.685889066,215.9195049,21.58770702,Panicle Initiation,2.069664977,38.54745491,13.94207804,25726.49971,2,0.407471005,27545.56938,3,NPK,20,34,Variety_A,78.85915881,66.68709699
19,33,27.1326009,95.23797989,6.234458417,204.7206567,23.22407157,Maturity,4.633601134,23.69498881,15.17833624,25741.67805,4,-1.357638626,27566.31165,5,Urea,20,26,Variety_A,75.91270536,40.99233064
20,26,25.56567803,97.61361544,6.443168642,199.7936345,21.22357372,Tillering,3.178964407,45.34135705,13.39462587,25755.07267,1,1.088462849,27576.25164,2,Urea,30,38.5,Variety_A,77.79898012,78.4405477
17,32,25.94951662,93.40548703,5.842317989,172.0540491,22.60417656,Flowering,2.511594897,31.44703141,14.27684659,25769.34952,3,-0.431213891,27592.86112,4,NPK,30,29,Variety_A,74.48794096,54.40336434
11,29,28.03380598,95.01630593,5.955742971,218.0055713,24.53578208,Germination,4.948850332,43.18495968,16.28479403,25785.63431,0,1.041676728,27609.58317,1,NPK,20,31,Variety_A,75.39512114,74.70998025
6,26,29.12859129,91.30924833,5.741367375,157.2388553,27.41139354,Maturity,4.133261688,31.3987693,18.26999241,25803.90431,4,-0.439512392,27632.03757,5,NPK,30,31.5,Variety_A,72.85088111,54.31987089
6,30,27.0828252,97.00155491,5.948342571,171.7575545,22.77117052,Flowering,3.64275497,49.14552541,14.92699786,25818.83131,3,1.628563451,27646.47406,4,NPK,30,35,Variety_A,76.50291308,85.02175896
6,32,28.11321494,90.01734526,6.387067562,172.4813641,26.27059238,Germination,4.110307083,28.49807098,17.19190366,25836.02321,0,-0.702365626,27662.13352,1,Urea,30,31,Variety_A,73.28619914,49.3016628
8,26,27.5136304,94.18955816,5.562911913,156.6732553,24.98849816,Germination,2.527255715,30.38785541,16.25106428,25852.27427,0,-0.477957029,27677.80153,1,NPK,30,17.5,Variety_A,70.93797839,52.57098986
13,33,27.63834933,95.48763389,5.85971872,205.5463111,23.54151102,Tillering,2.869883109,30.97334633,15.58993018,25867.8642,1,-0.48622929,27695.73409,2,NPK,20,38.5,Variety_A,77.91498791,53.58388915
9,28,29.01256899,94.01014388,6.282955073,150.0500312,25.02116702,Panicle Initiation,3.784013487,42.44368047,17.01686801,25884.88107,2,0.871451636,27715.66508,3,Urea,30,23.5,Variety_A,73.57987258,73.42756721
27,26,26.58413917,95.78923137,6.25449571,171.6262299,21.73019912,Flowering,3.588772431,40.78711593,14.15716915,25899.03824,3,0.655799188,27731.62701,4,Urea,30,44.5,Variety_A,79.08096878,70.56171056
24,33,28.28905147,97.00396405,5.973853124,142.9403233,24.31440119,Tillering,4.857316275,24.6103483,16.30172633,25915.33997,1,-1.183595346,27748.19728,2,NPK,30,47.5,Variety_A,81.90191449,42.57590256
6,25,28.69164799,96.65248672,6.081568052,178.9635457,24.87090249,Tillering,2.543658668,25.64394299,16.78127524,25932.12124,1,-1.070316378,27763.6649,2,Urea,30,21,Variety_A,73.25184339,44.36402137
14,30,29.70931288,96.30484325,6.37466756,209.8453993,26.67281772,Germination,1.282522005,28.48848483,18.1910653,25950.31231,0,-0.703503965,27780.59483,1,Urea,20,30,Variety_A,77.26094731,49.28507876
14,35,27.14865285,96.66355213,6.027707171,149.2433497,25.8186463,Tillering,4.378736157,38.62471366,16.48364958,25966.79596,1,0.352338291,27802.17469,2,Urea,30,41,Variety_A,79.40786151,66.82075463
6,29,29.28725038,91.95614918,5.868285082,132.1491176,28.17615483,Flowering,4.370939377,22.50789361,18.7317026,25985.52766,3,-1.471564189,27823.8986,4,NPK,30,25.5,Variety_A,72.71394579,38.93865595
11,31,25.06871967,93.31410447,6.205931638,134.8419069,23.06320075,Germination,3.034526386,47.59426336,14.06596021,25999.59362,0,1.56527383,27834.62815,1,Urea,30,37,Variety_A,75.10809909,82.33807561
14,30,26.92449525,91.20106019,5.570745386,194.9022136,23.50593356,Tillering,4.597004693,47.87649754,15.2152144,26014.80883,1,1.366306866,27853.40584,2,NPK,30,41,Variety_A,75.31277543,82.82634074
6,33,28.27804288,93.64761266,6.095261013,171.9457959,27.09487833,Tillering,1.091600475,43.06149192,17.68646061,26032.49529,1,0.83859627,27868.5869,2,Urea,30,23.5,Variety_A,73.69218009,74.49638102
6,33,29.18032562,92.73041222,6.025789594,204.9603677,25.42593224,Panicle Initiation,4.376809864,22.85918079,17.30312893,26049.79842,2,-1.460761525,27891.17523,3,Urea,20,31,Variety_A,75.05281011,39.54638277
25,35,28.3575072,91.64509299,5.542873799,160.7306991,25.75594356,Panicle Initiation,4.858173598,49.3751517,17.05672538,26066.85515,2,1.696883416,27909.71332,3,NPK,30,44.5,Variety_A,78.89127365,85.41901244
14,33,29.38072512,93.27565685,6.366219551,218.5241851,25.29929534,Panicle Initiation,4.788227815,29.05708392,17.34001023,26084.19516,2,-0.722686441,27927.98339,3,Urea,20,35.5,Variety_A,77.3098502,50.26875518
12,30,25.39241091,98.08951196,5.579845008,218.080385,20.84050226,Tillering,1.448356385,30.06681566,13.11645659,26097.31162,1,-0.585582411,27937.75997,2,NPK,20,37,Variety_A,77.14962735,52.01559109
25,31,26.31270635,98.62048026,5.804965067,208.1181381,23.78972636,Tillering,3.560984843,43.11044571,15.05121635,26112.36283,1,0.843961462,27955.92382,2,NPK,20,43,Variety_A,80.61830171,74.58107108
21,35,29.52501367,91.91185319,6.121005506,194.3100272,25.21668903,Tillering,4.845089924,21.02553367,17.37085135,26129.73368,1,-1.576480591,27975.57877,2,Urea,30,35,Variety_A,77.53853537,36.37417325
22,29,28.83214859,92.17170353,6.000248647,145.4172387,26.78050683,Germination,3.626394354,36.65977373,17.80632771,26147.54001,0,0.266822305,27992.16641,1,Urea,30,39,Variety_A,77.01886039,63.42140855
5,29,28.48444906,97.76865458,5.820978791,160.389421,23.96556375,Tillering,4.976338608,38.72135173,16.2250064,26163.76502,1,0.362929543,28011.74136,2,NPK,30,37,Variety_A,77.47069419,66.98793849
11,32,28.74013335,93.39676499,5.620733794,156.7650823,24.80123615,Germination,4.862292813,40.31779903,16.77068475,26180.5357,0,0.701206414,28028.398,1,NPK,30,30,Variety_A,75.06687611,69.74979232
30,35,25.00872392,95.59224018,6.001936419,165.8092179,23.59851442,Germination,1.791216933,20.26428219,14.30361917,26194.83932,0,-1.680113648,28040.63054,1,Urea,30,47.5,Variety_A,80.90077151,35.05720819
10,30,29.8690834,91.14723422,6.305740522,192.7678575,24.92999161,Flowering,4.693427119,31.02385299,17.39953751,26212.23886,3,-0.480464033,28064.93229,4,Urea,30,34,Variety_A,75.10469478,53.67126567
7,29,27.54273211,94.59086121,6.362544111,150.2012138,26.48802771,Flowering,2.51215984,32.87224596,17.01537991,26229.25424,3,-0.26534528,28080.7664,4,Urea,30,37.5,Variety_A,76.13004992,56.86898551
20,35,26.52166434,98.38227669,5.588655387,144.6261698,25.29609362,Maturity,4.906909526,43.86932993,15.90887898,26245.16312,4,1.046712312,28101.07003,5,NPK,30,43.5,Variety_A,80.85299731,75.89394078
15,32,25.03512351,95.89739958,6.182232762,174.796583,22.63327498,Germination,4.063289961,24.54545214,13.83419925,26258.99732,0,-1.171732202,28111.06061,1,Urea,30,27,Variety_A,74.97208885,42.4636322
17,29,29.20394909,95.66997327,5.959493188,211.2506267,25.60770085,Germination,1.465952733,20.7268818,17.40582497,26276.40314,0,-1.625180753,28126.86909,1,NPK,20,37.5,Variety_A,78.09226218,35.85750551
15,34,27.05826457,91.10510371,5.677282678,224.7006953,25.31020184,Panicle Initiation,1.809794912,36.74460664,16.1842332,26292.58738,2,0.192779461,28146.39717,3,NPK,20,41.5,Variety_A,76.38222729,63.56816949
23,25,26.18552389,96.96637916,5.612122797,135.4186222,23.49619907,Panicle Initiation,2.589785561,39.70650047,14.84086148,26307.42824,2,0.545495533,28163.01802,3,NPK,30,31,Variety_A,75.82467281,68.69224581
19,29,27.59376845,92.48519606,6.206077742,162.8432736,23.08726299,Tillering,2.909512131,20.37749805,15.34051572,26322.76875,1,-1.647503408,28178.67826,2,Urea,30,33,Variety_A,75.30375206,35.25307163
21,35,25.76011662,94.65830608,5.764812076,131.2451414,21.9537774,Germination,2.114777765,38.36669967,13.85694701,26336.6257,0,0.469516777,28191.74048,1,NPK,30,31.5,Variety_A,76.49208693,66.37439043
27,34,28.87862994,95.11320315,6.203376525,145.0583117,23.98760171,Tillering,3.625708879,43.32959801,16.43311582,26353.05882,1,0.867979916,28211.68452,2,Urea,30,42.5,Variety_A,80.83007947,74.96020456
29,29,26.50908611,94.48414544,6.143662699,199.8778403,24.66762307,Tillering,2.882882742,31.48897834,15.58835459,26368.64717,1,-0.429717522,28227.53005,2,Urea,30,48.5,Variety_A,79.93190478,54.47593253
8,28,26.87037587,91.72546257,6.100429497,214.4128874,25.59210016,Germination,2.882939157,43.13611968,16.23123802,26384.87841,0,1.035877063,28243.76135,1,Urea,20,32.5,Variety_A,73.17113933,74.62548705
24,27,27.57283516,94.90485697,5.708409601,145.9298935,23.63142356,Maturity,3.234187393,36.20144432,15.60212936,26400.48054,4,0.13286398,28264.71472,5,NPK,30,30.5,Variety_A,75.80660831,62.62849867
29,32,28.05912437,98.3670985,5.868255858,171.6516396,25.74800953,Maturity,4.301250053,48.04783308,16.90356695,26417.3841,4,1.544700716,28283.68535,5,NPK,30,30.5,Variety_A,79.32815251,83.12275123
11,31,29.51611558,92.56492864,6.461225827,131.2116167,26.58384901,Panicle Initiation,1.828516945,33.79717838,18.04998229,26435.43409,2,-0.158213982,28298.2626,3,Urea,30,37,Variety_A,76.66564605,58.4691186
10,32,28.96318258,95.16333673,6.165084855,222.803013,26.4993995,Tillering,1.916409685,31.55176025,17.73129104,26453.16538,1,-0.422836807,28316.08179,2,Urea,20,39.5,Variety_A,78.16599231,54.58454523
29,27,25.09897688,92.36099489,6.047044342,157.7592626,22.6590781,Germination,2.938055892,43.00610761,13.87902749,26467.04441,0,1.020438357,28330.98246,1,Urea,30,38,Variety_A,75.7483148,74.40056617
29,35,27.1872282,92.19906776,6.137102505,141.3220576,23.22154949,Panicle Initiation,4.900975939,37.04901962,15.20438885,26482.24879,2,0.229030372,28351.14977,3,Urea,30,47.5,Variety_A,80.05668666,64.09480394
30,27,29.03065024,90.79093862,5.894027065,205.5720367,25.96779928,Maturity,3.834614975,39.69692979,17.49922476,26499.74802,4,0.549451254,28370.58263,5,NPK,20,37,Variety_A,76.34414565,68.67568854
12,30,27.754298,95.94643831,5.56222383,131.0900076,26.19215304,Maturity,3.108748915,42.07035024,16.97322552,26516.72124,4,0.832312322,28387.82999,5,NPK,30,21.5,Variety_A,73.91227265,72.78170592
13,29,27.31155708,99.96906006,5.832608028,201.8258633,23.81335136,Panicle Initiation,1.110336984,27.78517201,15.56245422,26532.2837,2,-0.874151616,28400.39404,3,NPK,20,24,Variety_A,76.30871768,48.06834758
28,32,28.84270971,99.64328526,6.218571874,224.4016682,25.50620911,Panicle Initiation,4.829229801,37.89610899,17.17445941,26549.45816,2,0.329905709,28422.28739,3,Urea,20,37.5,Variety_A,81.78986964,65.56026855
24,29,26.61423461,96.97300803,6.142010637,191.006688,25.29015489,Maturity,2.87434732,37.96445299,15.95219475,26565.41035,4,0.342976992,28439.2847,5,Urea,30,40,Variety_A,79.01740424,65.67850367
23,30,29.70143197,95.65754365,6.078807239,215.1968037,27.61793348,Maturity,2.46023663,23.35343773,18.65968273,26584.07004,4,-1.398344225,28458.53027,5,Urea,20,28,Variety_A,77.25662896,40.40144727
26,26,25.54759871,91.64194826,5.702484758,212.867626,21.5861168,Germination,2.601335027,27.35464972,13.56685775,26597.63689,0,-0.838144901,28469.23823,1,NPK,20,30,Variety_A,73.26150447,47.32354402
28,26,26.37978453,91.49882979,5.547594847,167.0470997,23.54434699,Maturity,4.308639102,33.92001387,14.96206576,26612.59896,4,-0.139033843,28490.9076,5,NPK,30,37,Variety_A,75.02988562,58.681624
18,27,27.45907759,92.90736493,5.836075368,142.1430003,25.35322902,Maturity,2.543600052,41.50694644,16.40615331,26629.00511,4,0.765166613,28506.54871,5,NPK,30,35.5,Variety_A,75.23895872,71.80701734
6,35,27.02269204,95.71935435,6.231662767,147.1682459,24.29636444,Panicle Initiation,1.711095999,43.47908361,15.65952824,26644.66464,2,0.99475225,28520.37574,3,Urea,30,21,Variety_A,74.20775165,75.21881465
30,31,28.98545306,90.73966792,5.718120393,148.8398374,25.66628127,Panicle Initiation,4.847073527,32.76870969,17.32586717,26661.99051,2,-0.280688809,28541.83758,3,NPK,30,44,Variety_A,78.39488742,56.68986776
7,34,26.1055118,91.52421214,5.852038202,134.1279669,23.65750565,Maturity,2.490484989,22.5427865,14.88150872,26676.87202,4,-1.494956553,28557.3625,5,NPK,30,32,Variety_A,73.61553371,38.99902065
26,31,25.0707247,95.02156793,5.547933273,192.9036306,23.25825969,Tillering,2.641841181,24.46361442,14.16449219,26691.03651,1,-1.199676952,28569.67835,2,NPK,30,28.5,Variety_A,75.36783381,42.32205295
6,25,25.54963273,96.92786777,6.156259104,191.2996157,21.17555857,Flowering,3.730036147,36.68949136,13.36259565,26704.3991,3,0.178911479,28587.12914,4,Urea,30,34.5,Variety_A,74.87754244,63.47282005
12,26,28.56973521,95.67906668,6.436314406,134.8370348,24.32464409,Maturity,3.029883033,49.78461436,16.44718965,26720.84629,4,1.751687983,28604.87618,5,Urea,30,31.5,Variety_A,75.82921607,86.12738284
5,32,26.07010807,96.7036223,5.981169595,143.533473,21.52197889,Tillering,4.053900204,28.67131285,13.79604348,26734.64234,1,-0.738525456,28617.69624,2,NPK,30,38.5,Variety_A,76.96855614,49.60137123
19,31,25.51791333,94.38420565,6.271952833,178.7297725,23.41957052,Tillering,2.459613062,39.16601231,14.46874192,26749.11108,1,0.411663047,28631.57069,2,Urea,30,25,Variety_A,74.26243986,67.7572013
9,32,25.9490364,94.73860514,6.470465614,144.1571109,22.99556082,Maturity,1.482323208,39.18183278,14.47229861,26763.58338,4,0.488062683,28649.0657,5,Urea,30,33.5,Variety_A,75.6311965,67.78457071
30,34,28.2974764,95.41122824,6.141502001,182.4482352,26.03940041,Panicle Initiation,1.006138396,48.34021809,17.16843841,26780.75182,2,1.573638716,28664.75795,3,Urea,30,49.5,Variety_A,82.40950588,83.6285773
30,30,29.56549169,91.40896307,5.826381164,224.8315729,25.16789713,Germination,4.54408791,32.60564523,17.36669441,26798.11851,0,-0.214598365,28684.6626,1,NPK,20,39.5,Variety_A,77.92650691,56.40776625
13,33,29.69952329,95.21224392,6.342463714,148.3003692,27.11817247,Maturity,3.314853442,34.47296673,18.40884788,26816.52736,4,-0.073133662,28706.84221,5,Urea,30,38.5,Variety_A,78.8914095,59.63823244
29,26,26.14162144,93.28415295,6.071897347,195.4115025,22.02846518,Tillering,3.762168672,43.97057687,14.08504331,26830.6124,1,0.938229334,28719.37457,2,Urea,30,36,Variety_A,76.04186346,76.06909799
30,30,26.00175125,94.79998418,6.331051715,209.540094,22.35903057,Flowering,4.994113891,42.18863203,14.18039091,26844.79279,3,0.818909739,28737.78691,4,Urea,20,31,Variety_A,76.79932362,72.98633341
13,25,27.15116142,91.48889469,6.413184638,164.9182225,23.12795453,Maturity,1.886262391,47.91481889,15.13955798,26859.93235,4,1.528848263,28751.81861,5,Urea,30,34,Variety_A,73.5528227,82.89263668
